Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,242127,-,-,-,47.69,-121.1,-8,1308,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Wind Speed,Relative Humidity,Temperature,
2015,3,14,20,30,0,0,0,0,100,2,N/A
2015,3,14,21,0,0,0,0,0,100,2,N/A
2015,3,14,21,30,0,0,0,0,100,1,N/A
2015,3,14,22,0,0,0,0,0,100,1,N/A
2015,3,14,22,30,0,0,0,0.1,100,1,N/A
2015,3,14,23,0,0,0,0,0.2,100,1,N/A
2015,3,14,23,30,0,0,0,0.2,100,1,N/A
2015,3,15,0,0,0,0,0,0.30000000000000004,100,1,N/A
2015,3,15,0,30,0,0,0,0.30000000000000004,100,0,N/A
2015,3,15,1,0,0,0,0,0.30000000000000004,98.2,0,N/A
2015,3,15,1,30,0,0,0,0.2,100,0,N/A
2015,3,15,2,0,0,0,0,0.2,100,0,N/A
2015,3,15,2,30,0,0,0,0.1,100,0,N/A
2015,3,15,3,0,0,0,0,0,100,0,N/A
2015,3,15,3,30,0,0,0,0,100,0,N/A
2015,3,15,4,0,0,0,0,0,100,0,N/A
2015,3,15,4,30,0,0,0,0,100,0,N/A
2015,3,15,5,0,0,0,0,0,100,0,N/A
2015,3,15,5,30,0,0,0,0,100,0,N/A
2015,3,15,6,0,0,0,0,0,100,0,N/A
2015,3,15,6,30,0,0,0,0,100,0,N/A
2015,3,15,7,0,4,0,4,0,100,0,N/A
2015,3,15,7,30,8,0,8,0,100,0,N/A
2015,3,15,8,0,20,0,20,0,100,0,N/A
2015,3,15,8,30,26,0,26,0,100,0,N/A
2015,3,15,9,0,31,0,31,0,98.74000000000001,0,N/A
2015,3,15,9,30,58,0,58,0,98.7,0,N/A
2015,3,15,10,0,48,0,48,0,100,0,N/A
2015,3,15,10,30,55,0,55,0,100,0,N/A
2015,3,15,11,0,65,0,65,0.1,100,0,N/A
2015,3,15,11,30,62,0,62,0.1,100,0,N/A
2015,3,15,12,0,94,0,94,0.1,100,0,N/A
2015,3,15,12,30,91,0,91,0.1,100,0,N/A
2015,3,15,13,0,93,0,93,0.1,100,0,N/A
2015,3,15,13,30,110,0,110,0.1,100,0,N/A
2015,3,15,14,0,104,0,104,0.1,100,0,N/A
2015,3,15,14,30,86,0,86,0.1,100,0,N/A
2015,3,15,15,0,160,8,164,0.1,98.25,1,N/A
2015,3,15,15,30,182,149,244,0.1,98.23,1,N/A
2015,3,15,16,0,127,18,133,0.1,100,1,N/A
2015,3,15,16,30,48,0,48,0.1,100,1,N/A
2015,3,15,17,0,64,3,65,0.1,100,1,N/A
2015,3,15,17,30,30,417,73,0.1,100,1,N/A
2015,3,15,18,0,0,0,0,0.1,100,1,N/A
2015,3,15,18,30,0,0,0,0.1,100,0,N/A
2015,3,15,19,0,0,0,0,0.1,100,0,N/A
2015,3,15,19,30,0,0,0,0.1,100,0,N/A
2015,3,15,20,0,0,0,0,0.1,100,0,N/A
2015,3,15,20,30,0,0,0,0.1,100,0,N/A
2015,3,15,21,0,0,0,0,0.1,99.02,0,N/A
2015,3,15,21,30,0,0,0,0.1,99.11,0,N/A
2015,3,15,22,0,0,0,0,0.1,96.4,0,N/A
2015,3,15,22,30,0,0,0,0.1,96.48,0,N/A
2015,3,15,23,0,0,0,0,0.1,93.44,-1,N/A
2015,3,15,23,30,0,0,0,0.1,93.51,-1,N/A
2015,3,16,0,0,0,0,0,0.1,97.27,-1,N/A
2015,3,16,0,30,0,0,0,0.1,97.32000000000001,-1,N/A
2015,3,16,1,0,0,0,0,0.1,94.79,-2,N/A
2015,3,16,1,30,0,0,0,0.1,94.82000000000001,-2,N/A
2015,3,16,2,0,0,0,0,0.1,90.99,-2,N/A
2015,3,16,2,30,0,0,0,0,91.01,-2,N/A
2015,3,16,3,0,0,0,0,0,93.10000000000001,-3,N/A
2015,3,16,3,30,0,0,0,0,93.12,-3,N/A
2015,3,16,4,0,0,0,0,0,92.54,-3,N/A
2015,3,16,4,30,0,0,0,0.1,92.56,-3,N/A
2015,3,16,5,0,0,0,0,0.2,89.83,-3,N/A
2015,3,16,5,30,0,0,0,0.30000000000000004,89.85000000000001,-3,N/A
2015,3,16,6,0,0,0,0,0.4,93.35000000000001,-3,N/A
2015,3,16,6,30,18,0,18,0.30000000000000004,86.72,-2,N/A
2015,3,16,7,0,35,469,89,0.2,93.13,-1,N/A
2015,3,16,7,30,51,635,178,0.1,86.61,0,N/A
2015,3,16,8,0,67,724,270,0.1,92.63,0,N/A
2015,3,16,8,30,78,795,362,0.1,92.64,0,N/A
2015,3,16,9,0,89,840,447,0.1,87.68,1,N/A
2015,3,16,9,30,97,876,524,0.1,87.68,1,N/A
2015,3,16,10,0,136,676,502,0.1,80.64,2,N/A
2015,3,16,10,30,264,300,439,0.1,80.63,2,N/A
2015,3,16,11,0,249,437,519,0.1,80.77,2,N/A
2015,3,16,11,30,281,370,518,0.1,80.76,2,N/A
2015,3,16,12,0,219,574,593,0.1,81.51,3,N/A
2015,3,16,12,30,319,144,412,0.1,81.49,3,N/A
2015,3,16,13,0,285,349,508,0.1,76.71000000000001,3,N/A
2015,3,16,13,30,297,147,387,0.1,76.7,3,N/A
2015,3,16,14,0,273,221,402,0.1,77.7,3,N/A
2015,3,16,14,30,237,69,274,0.1,83.35000000000001,3,N/A
2015,3,16,15,0,218,181,305,0.1,85.45,3,N/A
2015,3,16,15,30,132,511,347,0.1,85.44,2,N/A
2015,3,16,16,0,89,585,293,0.1,88.15,2,N/A
2015,3,16,16,30,71,526,214,0,94.63,1,N/A
2015,3,16,17,0,66,254,115,0,100,1,N/A
2015,3,16,17,30,39,143,54,0,100,0,N/A
2015,3,16,18,0,9,0,9,0,98.57000000000001,0,N/A
2015,3,16,18,30,0,0,0,0,98.56,0,N/A
2015,3,16,19,0,0,0,0,0,97.04,0,N/A
2015,3,16,19,30,0,0,0,0,97.03,0,N/A
2015,3,16,20,0,0,0,0,0,94.64,0,N/A
2015,3,16,20,30,0,0,0,0,94.62,0,N/A
2015,3,16,21,0,0,0,0,0,94.12,-1,N/A
2015,3,16,21,30,0,0,0,0,94.10000000000001,0,N/A
2015,3,16,22,0,0,0,0,0,96.55,0,N/A
2015,3,16,22,30,0,0,0,0,96.53,0,N/A
2015,3,16,23,0,0,0,0,0.1,97.58,0,N/A
2015,3,16,23,30,0,0,0,0,97.55,0,N/A
2015,3,17,0,0,0,0,0,0,96.24000000000001,0,N/A
2015,3,17,0,30,0,0,0,0,96.21000000000001,0,N/A
2015,3,17,1,0,0,0,0,0,93.99,-1,N/A
2015,3,17,1,30,0,0,0,0,93.97,-1,N/A
2015,3,17,2,0,0,0,0,0,91.07000000000001,-1,N/A
2015,3,17,2,30,0,0,0,0,91.05,-1,N/A
2015,3,17,3,0,0,0,0,0.1,91.99,-2,N/A
2015,3,17,3,30,0,0,0,0.2,91.98,-2,N/A
2015,3,17,4,0,0,0,0,0.30000000000000004,94.34,-2,N/A
2015,3,17,4,30,0,0,0,0.4,94.33,-2,N/A
2015,3,17,5,0,0,0,0,0.5,92.63,-2,N/A
2015,3,17,5,30,0,0,0,0.5,86.06,-2,N/A
2015,3,17,6,0,0,0,0,0.5,88.67,-2,N/A
2015,3,17,6,30,9,0,9,0.30000000000000004,82.44,-1,N/A
2015,3,17,7,0,41,6,42,0.1,90.45,0,N/A
2015,3,17,7,30,76,31,82,0.1,90.45,1,N/A
2015,3,17,8,0,116,98,144,0.1,90.24,2,N/A
2015,3,17,8,30,137,24,146,0,84.06,2,N/A
2015,3,17,9,0,166,369,326,0,79.87,3,N/A
2015,3,17,9,30,225,172,310,0.1,79.87,3,N/A
2015,3,17,10,0,204,21,216,0.2,74.25,4,N/A
2015,3,17,10,30,185,585,531,0.1,74.26,4,N/A
2015,3,17,11,0,244,27,261,0.1,75.45,4,N/A
2015,3,17,11,30,316,147,411,0.1,80.9,4,N/A
2015,3,17,12,0,315,98,380,0.1,83.85000000000001,4,N/A
2015,3,17,12,30,321,131,407,0.1,83.85000000000001,3,N/A
2015,3,17,13,0,315,175,428,0.1,86.45,3,N/A
2015,3,17,13,30,257,37,281,0.1,86.45,3,N/A
2015,3,17,14,0,274,102,334,0.1,88.07000000000001,3,N/A
2015,3,17,14,30,240,70,278,0.1,94.5,2,N/A
2015,3,17,15,0,207,302,354,0.1,95.53,2,N/A
2015,3,17,15,30,135,1,135,0.1,95.53,2,N/A
2015,3,17,16,0,21,0,21,0.1,95.85000000000001,2,N/A
2015,3,17,16,30,9,0,9,0,100,1,N/A
2015,3,17,17,0,44,0,44,0,100,1,N/A
2015,3,17,17,30,20,0,20,0,100,0,N/A
2015,3,17,18,0,4,0,4,0,100,0,N/A
2015,3,17,18,30,0,0,0,0,100,0,N/A
2015,3,17,19,0,0,0,0,0.1,100,0,N/A
2015,3,17,19,30,0,0,0,0,100,0,N/A
2015,3,17,20,0,0,0,0,0,100,0,N/A
2015,3,17,20,30,0,0,0,0,100,0,N/A
2015,3,17,21,0,0,0,0,0,100,0,N/A
2015,3,17,21,30,0,0,0,0,100,0,N/A
2015,3,17,22,0,0,0,0,0,100,0,N/A
2015,3,17,22,30,0,0,0,0,100,0,N/A
2015,3,17,23,0,0,0,0,0,100,0,N/A
2015,3,17,23,30,0,0,0,0,100,0,N/A
2015,3,18,0,0,0,0,0,0,100,0,N/A
2015,3,18,0,30,0,0,0,0,100,0,N/A
2015,3,18,1,0,0,0,0,0,100,0,N/A
2015,3,18,1,30,0,0,0,0,100,0,N/A
2015,3,18,2,0,0,0,0,0,100,0,N/A
2015,3,18,2,30,0,0,0,0,100,0,N/A
2015,3,18,3,0,0,0,0,0,100,0,N/A
2015,3,18,3,30,0,0,0,0,100,0,N/A
2015,3,18,4,0,0,0,0,0,100,0,N/A
2015,3,18,4,30,0,0,0,0,100,0,N/A
2015,3,18,5,0,0,0,0,0,100,0,N/A
2015,3,18,5,30,0,0,0,0,100,0,N/A
2015,3,18,6,0,0,0,0,0,100,0,N/A
2015,3,18,6,30,25,0,25,0,100,0,N/A
2015,3,18,7,0,39,467,98,0,100,0,N/A
2015,3,18,7,30,56,626,188,0,100,0,N/A
2015,3,18,8,0,71,719,281,0,95.9,1,N/A
2015,3,18,8,30,82,789,373,0,95.91,1,N/A
2015,3,18,9,0,162,20,171,0,90.84,2,N/A
2015,3,18,9,30,168,507,422,0,90.86,2,N/A
2015,3,18,10,0,138,683,515,0.1,85.31,3,N/A
2015,3,18,10,30,174,627,548,0.1,85.32000000000001,4,N/A
2015,3,18,11,0,114,933,701,0.1,79.09,5,N/A
2015,3,18,11,30,117,941,729,0,79.09,5,N/A
2015,3,18,12,0,135,809,670,0,73.18,6,N/A
2015,3,18,12,30,141,793,665,0,73.16,6,N/A
2015,3,18,13,0,151,757,642,0.1,67.9,6,N/A
2015,3,18,13,30,110,936,695,0.1,67.88,6,N/A
2015,3,18,14,0,112,908,649,0.1,67.97,7,N/A
2015,3,18,14,30,107,886,591,0.1,67.96000000000001,6,N/A
2015,3,18,15,0,102,729,460,0.1,68.02,6,N/A
2015,3,18,15,30,140,490,350,0.1,72.85000000000001,5,N/A
2015,3,18,16,0,134,333,253,0.1,84.78,5,N/A
2015,3,18,16,30,77,655,261,0.1,90.9,4,N/A
2015,3,18,17,0,59,557,170,0.1,98.14,3,N/A
2015,3,18,17,30,39,385,83,0.30000000000000004,100,2,N/A
2015,3,18,18,0,14,123,17,0.6000000000000001,93.08,1,N/A
2015,3,18,18,30,0,0,0,0.6000000000000001,99.99000000000001,0,N/A
2015,3,18,19,0,0,0,0,0.6000000000000001,97.7,0,N/A
2015,3,18,19,30,0,0,0,0.5,97.69,0,N/A
2015,3,18,20,0,0,0,0,0.4,97.94,0,N/A
2015,3,18,20,30,0,0,0,0.30000000000000004,97.92,0,N/A
2015,3,18,21,0,0,0,0,0.2,98.39,0,N/A
2015,3,18,21,30,0,0,0,0.1,98.38,0,N/A
2015,3,18,22,0,0,0,0,0.1,98,1,N/A
2015,3,18,22,30,0,0,0,0.1,97.98,1,N/A
2015,3,18,23,0,0,0,0,0.1,96.5,1,N/A
2015,3,18,23,30,0,0,0,0.1,96.5,1,N/A
2015,3,19,0,0,0,0,0,0.2,94.17,1,N/A
2015,3,19,0,30,0,0,0,0.2,94.17,1,N/A
2015,3,19,1,0,0,0,0,0.2,87.01,1,N/A
2015,3,19,1,30,0,0,0,0.2,87,1,N/A
2015,3,19,2,0,0,0,0,0.30000000000000004,86.17,1,N/A
2015,3,19,2,30,0,0,0,0.30000000000000004,86.16,1,N/A
2015,3,19,3,0,0,0,0,0.30000000000000004,85.04,1,N/A
2015,3,19,3,30,0,0,0,0.2,85.02,1,N/A
2015,3,19,4,0,0,0,0,0.2,83.81,1,N/A
2015,3,19,4,30,0,0,0,0.1,83.78,1,N/A
2015,3,19,5,0,0,0,0,0.1,82.46000000000001,1,N/A
2015,3,19,5,30,0,0,0,0.2,82.43,1,N/A
2015,3,19,6,0,0,0,0,0.30000000000000004,82.27,1,N/A
2015,3,19,6,30,9,0,9,0.2,82.26,1,N/A
2015,3,19,7,0,33,0,33,0.2,93.67,2,N/A
2015,3,19,7,30,62,0,62,0.1,87.23,2,N/A
2015,3,19,8,0,75,0,75,0,84.83,3,N/A
2015,3,19,8,30,121,468,296,0,84.82000000000001,3,N/A
2015,3,19,9,0,181,317,322,0.1,79.9,4,N/A
2015,3,19,9,30,232,160,313,0.1,79.9,4,N/A
2015,3,19,10,0,187,528,482,0.1,73.8,5,N/A
2015,3,19,10,30,287,124,362,0.1,73.8,6,N/A
2015,3,19,11,0,274,384,517,0.1,65.64,7,N/A
2015,3,19,11,30,206,623,615,0.1,61.31,7,N/A
2015,3,19,12,0,243,521,590,0.1,52.92,8,N/A
2015,3,19,12,30,259,494,588,0.1,52.910000000000004,8,N/A
2015,3,19,13,0,222,598,613,0.1,54.09,8,N/A
2015,3,19,13,30,191,627,586,0.1,54.08,8,N/A
2015,3,19,14,0,182,600,539,0.1,57.01,8,N/A
2015,3,19,14,30,149,643,503,0.1,60.980000000000004,8,N/A
2015,3,19,15,0,159,6,162,0.1,64.95,8,N/A
2015,3,19,15,30,185,245,291,0.1,69.51,7,N/A
2015,3,19,16,0,94,706,350,0.1,76.58,7,N/A
2015,3,19,16,30,106,25,114,0.1,82.02,5,N/A
2015,3,19,17,0,76,52,87,0.1,91.44,4,N/A
2015,3,19,17,30,45,320,83,0.1,98.05,3,N/A
2015,3,19,18,0,18,0,18,0.2,89.37,3,N/A
2015,3,19,18,30,0,0,0,0.30000000000000004,95.89,3,N/A
2015,3,19,19,0,0,0,0,0.4,92.10000000000001,3,N/A
2015,3,19,19,30,0,0,0,0.4,92.09,3,N/A
2015,3,19,20,0,0,0,0,0.4,90.15,3,N/A
2015,3,19,20,30,0,0,0,0.30000000000000004,90.13,3,N/A
2015,3,19,21,0,0,0,0,0.30000000000000004,84.48,3,N/A
2015,3,19,21,30,0,0,0,0.30000000000000004,90.63,3,N/A
2015,3,19,22,0,0,0,0,0.30000000000000004,91.33,3,N/A
2015,3,19,22,30,0,0,0,0.30000000000000004,98.04,2,N/A
2015,3,19,23,0,0,0,0,0.4,97.27,1,N/A
2015,3,19,23,30,0,0,0,0.4,100,0,N/A
2015,3,20,0,0,0,0,0,0.4,100,0,N/A
2015,3,20,0,30,0,0,0,0.30000000000000004,100,0,N/A
2015,3,20,1,0,0,0,0,0.30000000000000004,100,0,N/A
2015,3,20,1,30,0,0,0,0.30000000000000004,100,0,N/A
2015,3,20,2,0,0,0,0,0.4,98.59,0,N/A
2015,3,20,2,30,0,0,0,0.4,98.57000000000001,0,N/A
2015,3,20,3,0,0,0,0,0.5,98.63,0,N/A
2015,3,20,3,30,0,0,0,0.5,98.62,0,N/A
2015,3,20,4,0,0,0,0,0.5,98.43,0,N/A
2015,3,20,4,30,0,0,0,0.5,98.42,0,N/A
2015,3,20,5,0,0,0,0,0.5,97.51,1,N/A
2015,3,20,5,30,0,0,0,0.5,97.5,1,N/A
2015,3,20,6,0,0,0,0,0.5,91.96000000000001,1,N/A
2015,3,20,6,30,25,0,25,0.4,91.95,1,N/A
2015,3,20,7,0,58,208,87,0.4,92.44,2,N/A
2015,3,20,7,30,64,442,162,0.2,92.43,2,N/A
2015,3,20,8,0,123,78,147,0.1,97.11,3,N/A
2015,3,20,8,30,127,3,129,0,97.09,3,N/A
2015,3,20,9,0,200,119,253,0,97.86,4,N/A
2015,3,20,9,30,170,516,434,0,97.85000000000001,5,N/A
2015,3,20,10,0,222,432,466,0.1,86.84,6,N/A
2015,3,20,10,30,278,293,456,0,86.83,6,N/A
2015,3,20,11,0,312,141,402,0,76.77,6,N/A
2015,3,20,11,30,223,583,608,0,76.77,6,N/A
2015,3,20,12,0,316,301,519,0,74.69,6,N/A
2015,3,20,12,30,304,351,540,0,74.67,6,N/A
2015,3,20,13,0,267,32,289,0.1,75.49,6,N/A
2015,3,20,13,30,278,50,310,0.1,80.84,6,N/A
2015,3,20,14,0,282,241,427,0.1,82.43,6,N/A
2015,3,20,14,30,253,87,301,0.1,82.41,6,N/A
2015,3,20,15,0,228,190,323,0.1,78.53,6,N/A
2015,3,20,15,30,177,320,317,0.1,84.10000000000001,6,N/A
2015,3,20,16,0,92,0,92,0.1,86.25,6,N/A
2015,3,20,16,30,99,2,100,0,92.41,5,N/A
2015,3,20,17,0,21,0,21,0,97.51,4,N/A
2015,3,20,17,30,10,0,10,0,100,3,N/A
2015,3,20,18,0,2,0,2,0,98.27,2,N/A
2015,3,20,18,30,0,0,0,0,98.28,2,N/A
2015,3,20,19,0,0,0,0,0,95.94,2,N/A
2015,3,20,19,30,0,0,0,0,100,2,N/A
2015,3,20,20,0,0,0,0,0,100,2,N/A
2015,3,20,20,30,0,0,0,0,100,2,N/A
2015,3,20,21,0,0,0,0,0,100,2,N/A
2015,3,20,21,30,0,0,0,0,100,1,N/A
2015,3,20,22,0,0,0,0,0,100,1,N/A
2015,3,20,22,30,0,0,0,0,100,1,N/A
2015,3,20,23,0,0,0,0,0,100,1,N/A
2015,3,20,23,30,0,0,0,0,100,1,N/A
2015,3,21,0,0,0,0,0,0,100,1,N/A
2015,3,21,0,30,0,0,0,0,100,1,N/A
2015,3,21,1,0,0,0,0,0,99.67,1,N/A
2015,3,21,1,30,0,0,0,0,100,1,N/A
2015,3,21,2,0,0,0,0,0,100,1,N/A
2015,3,21,2,30,0,0,0,0,100,0,N/A
2015,3,21,3,0,0,0,0,0,100,0,N/A
2015,3,21,3,30,0,0,0,0,100,0,N/A
2015,3,21,4,0,0,0,0,0,99.42,0,N/A
2015,3,21,4,30,0,0,0,0,100,0,N/A
2015,3,21,5,0,0,0,0,0,100,0,N/A
2015,3,21,5,30,0,0,0,0,100,0,N/A
2015,3,21,6,0,0,0,0,0.1,100,0,N/A
2015,3,21,6,30,2,0,2,0.1,100,0,N/A
2015,3,21,7,0,7,0,7,0.1,99.44,1,N/A
2015,3,21,7,30,13,0,13,0.1,99.47,1,N/A
2015,3,21,8,0,109,7,111,0.1,100,2,N/A
2015,3,21,8,30,39,0,39,0.1,100,2,N/A
2015,3,21,9,0,37,0,37,0.1,92.29,2,N/A
2015,3,21,9,30,101,0,101,0.1,92.3,2,N/A
2015,3,21,10,0,269,167,365,0.1,89.08,2,N/A
2015,3,21,10,30,102,0,102,0.1,89.11,2,N/A
2015,3,21,11,0,300,78,351,0.1,87.54,3,N/A
2015,3,21,11,30,240,18,252,0.1,87.57000000000001,3,N/A
2015,3,21,12,0,152,3,155,0.1,81.09,3,N/A
2015,3,21,12,30,322,283,513,0.1,81.10000000000001,3,N/A
2015,3,21,13,0,70,0,70,0.1,80.38,3,N/A
2015,3,21,13,30,230,18,242,0.1,80.39,3,N/A
2015,3,21,14,0,273,69,315,0.1,81.03,4,N/A
2015,3,21,14,30,153,2,154,0.1,81.03,4,N/A
2015,3,21,15,0,95,0,95,0.1,82.92,4,N/A
2015,3,21,15,30,93,0,93,0.1,82.92,3,N/A
2015,3,21,16,0,84,776,372,0.1,85.66,3,N/A
2015,3,21,16,30,73,706,280,0,91.91,2,N/A
2015,3,21,17,0,57,615,187,0,100,2,N/A
2015,3,21,17,30,40,456,98,0,100,1,N/A
2015,3,21,18,0,25,0,25,0.1,100,1,N/A
2015,3,21,18,30,0,0,0,0.1,100,0,N/A
2015,3,21,19,0,0,0,0,0.1,100,0,N/A
2015,3,21,19,30,0,0,0,0.1,100,0,N/A
2015,3,21,20,0,0,0,0,0.1,99.54,0,N/A
2015,3,21,20,30,0,0,0,0.1,100,0,N/A
2015,3,21,21,0,0,0,0,0.1,100,0,N/A
2015,3,21,21,30,0,0,0,0.1,100,0,N/A
2015,3,21,22,0,0,0,0,0.1,100,0,N/A
2015,3,21,22,30,0,0,0,0.2,100,0,N/A
2015,3,21,23,0,0,0,0,0.4,96.26,0,N/A
2015,3,21,23,30,0,0,0,0.4,96.25,0,N/A
2015,3,22,0,0,0,0,0,0.4,91.22,-1,N/A
2015,3,22,0,30,0,0,0,0.30000000000000004,91.2,-1,N/A
2015,3,22,1,0,0,0,0,0.2,94.67,-2,N/A
2015,3,22,1,30,0,0,0,0.1,94.64,-2,N/A
2015,3,22,2,0,0,0,0,0.1,93.46000000000001,-2,N/A
2015,3,22,2,30,0,0,0,0.1,93.44,-2,N/A
2015,3,22,3,0,0,0,0,0.1,93.49,-2,N/A
2015,3,22,3,30,0,0,0,0.1,93.47,-2,N/A
2015,3,22,4,0,0,0,0,0.1,92.32000000000001,-2,N/A
2015,3,22,4,30,0,0,0,0.1,92.3,-2,N/A
2015,3,22,5,0,0,0,0,0.1,92.34,-2,N/A
2015,3,22,5,30,0,0,0,0,85.84,-1,N/A
2015,3,22,6,0,0,0,0,0,92.33,-1,N/A
2015,3,22,6,30,24,101,30,0,92.32000000000001,0,N/A
2015,3,22,7,0,50,257,89,0.1,97.95,1,N/A
2015,3,22,7,30,92,123,121,0.1,91.18,1,N/A
2015,3,22,8,0,44,0,44,0.1,89.35000000000001,2,N/A
2015,3,22,8,30,140,402,298,0,89.34,3,N/A
2015,3,22,9,0,131,577,397,0,82.39,4,N/A
2015,3,22,9,30,156,578,458,0,76.82000000000001,4,N/A
2015,3,22,10,0,257,69,297,0,71.13,5,N/A
2015,3,22,10,30,298,182,411,0,71.11,5,N/A
2015,3,22,11,0,316,120,394,0,71.26,6,N/A
2015,3,22,11,30,205,11,213,0,71.24,6,N/A
2015,3,22,12,0,298,46,329,0,71.74,6,N/A
2015,3,22,12,30,338,185,464,0,71.73,5,N/A
2015,3,22,13,0,328,207,467,0,74,5,N/A
2015,3,22,13,30,312,123,391,0,79.3,4,N/A
2015,3,22,14,0,230,22,244,0,81.9,4,N/A
2015,3,22,14,30,245,55,276,0,87.82000000000001,4,N/A
2015,3,22,15,0,223,72,260,0,90.19,4,N/A
2015,3,22,15,30,193,81,229,0,90.18,3,N/A
2015,3,22,16,0,157,208,235,0,92.53,3,N/A
2015,3,22,16,30,120,180,173,0,99.28,2,N/A
2015,3,22,17,0,76,6,77,0,96.83,2,N/A
2015,3,22,17,30,40,0,40,0,100,1,N/A
2015,3,22,18,0,20,107,25,0,99.62,1,N/A
2015,3,22,18,30,0,0,0,0,99.64,1,N/A
2015,3,22,19,0,0,0,0,0,98.26,1,N/A
2015,3,22,19,30,0,0,0,0,100,1,N/A
2015,3,22,20,0,0,0,0,0,100,1,N/A
2015,3,22,20,30,0,0,0,0,100,0,N/A
2015,3,22,21,0,0,0,0,0,100,0,N/A
2015,3,22,21,30,0,0,0,0,100,0,N/A
2015,3,22,22,0,0,0,0,0,100,0,N/A
2015,3,22,22,30,0,0,0,0,100,0,N/A
2015,3,22,23,0,0,0,0,0.1,100,0,N/A
2015,3,22,23,30,0,0,0,0.1,100,0,N/A
2015,3,23,0,0,0,0,0,0.1,100,0,N/A
2015,3,23,0,30,0,0,0,0.1,100,0,N/A
2015,3,23,1,0,0,0,0,0.1,100,0,N/A
2015,3,23,1,30,0,0,0,0.1,100,0,N/A
2015,3,23,2,0,0,0,0,0.1,98.85000000000001,0,N/A
2015,3,23,2,30,0,0,0,0.1,98.84,0,N/A
2015,3,23,3,0,0,0,0,0.1,96.11,0,N/A
2015,3,23,3,30,0,0,0,0.1,96.10000000000001,0,N/A
2015,3,23,4,0,0,0,0,0.1,93.81,-1,N/A
2015,3,23,4,30,0,0,0,0.1,93.8,-1,N/A
2015,3,23,5,0,0,0,0,0.1,97.76,-1,N/A
2015,3,23,5,30,0,0,0,0.1,90.89,-1,N/A
2015,3,23,6,0,0,0,0,0.1,92.81,-1,N/A
2015,3,23,6,30,25,73,30,0,92.81,0,N/A
2015,3,23,7,0,56,160,81,0,95.9,0,N/A
2015,3,23,7,30,86,279,153,0,89.27,1,N/A
2015,3,23,8,0,126,45,141,0,82.77,2,N/A
2015,3,23,8,30,163,54,184,0,82.77,3,N/A
2015,3,23,9,0,204,82,242,0,70.84,4,N/A
2015,3,23,9,30,110,744,503,0,66.06,4,N/A
2015,3,23,10,0,261,301,436,0.1,56.75,5,N/A
2015,3,23,10,30,286,300,474,0.1,60.82,5,N/A
2015,3,23,11,0,215,595,606,0.1,61.31,5,N/A
2015,3,23,11,30,316,317,531,0.1,65.76,4,N/A
2015,3,23,12,0,242,568,633,0.1,68.37,4,N/A
2015,3,23,12,30,283,437,582,0.1,73.38,3,N/A
2015,3,23,13,0,203,10,210,0.1,75.84,3,N/A
2015,3,23,13,30,316,208,451,0.1,81.44,2,N/A
2015,3,23,14,0,295,136,379,0.1,82.85000000000001,2,N/A
2015,3,23,14,30,244,51,273,0.1,82.86,1,N/A
2015,3,23,15,0,232,99,283,0.1,83.54,1,N/A
2015,3,23,15,30,200,168,276,0.1,89.74,0,N/A
2015,3,23,16,0,89,765,379,0.1,90.69,0,N/A
2015,3,23,16,30,123,162,172,0.1,97.49000000000001,0,N/A
2015,3,23,17,0,22,0,22,0.1,98.77,0,N/A
2015,3,23,17,30,12,0,12,0,98.78,0,N/A
2015,3,23,18,0,3,0,3,0,98.28,0,N/A
2015,3,23,18,30,0,0,0,0,98.27,0,N/A
2015,3,23,19,0,0,0,0,0,97.10000000000001,0,N/A
2015,3,23,19,30,0,0,0,0,97.08,0,N/A
2015,3,23,20,0,0,0,0,0.1,94.9,0,N/A
2015,3,23,20,30,0,0,0,0.1,94.87,0,N/A
2015,3,23,21,0,0,0,0,0.1,92.61,-1,N/A
2015,3,23,21,30,0,0,0,0.2,92.57000000000001,-1,N/A
2015,3,23,22,0,0,0,0,0.30000000000000004,91.55,-1,N/A
2015,3,23,22,30,0,0,0,0.30000000000000004,91.51,-1,N/A
2015,3,23,23,0,0,0,0,0.30000000000000004,89.96000000000001,-1,N/A
