Date/Time,Electricity:Facility [kWh](Hourly),Gas:Facility [kWh](Hourly),Heating:Electricity [kWh](Hourly),Heating:Gas [kWh](Hourly),HVACFan:Fans:Electricity [kWh](Hourly),Electricity:HVAC [kWh](Hourly),Fans:Electricity [kWh](Hourly),General:InteriorLights:Electricity [kWh](Hourly),General:ExteriorLights:Electricity [kWh](Hourly),Appl:InteriorEquipment:Electricity [kWh](Hourly),Misc:InteriorEquipment:Electricity [kWh](Hourly),Water Heater:WaterSystems:Gas [kWh](Hourly) 
 06/15  11:00:00,0.732082976063590,2.62470529747604,0.000000000000000E+000,1.84014022075564,4.927062375207858E-002,4.927062375207858E-002,4.927062375207858E-002,4.072401162475435E-002,8.437556041959433E-003,0.360615364151980,0.257687408214419,0.766814586874029 
 06/15  12:00:00,0.705399740660769,2.10625905462277,0.000000000000000E+000,1.40184503499495,3.753506308861200E-002,3.753506308861200E-002,3.753506308861200E-002,4.072401162475435E-002,8.437556041959433E-003,0.350008518647474,0.253346578979567,0.686962542627250 
 06/15  13:00:00,0.680525255724477,1.96070479561581,0.000000000000000E+000,1.30285790343468,3.488463587638527E-002,3.488463587638527E-002,3.488463587638527E-002,4.072401162475435E-002,8.437556041959433E-003,0.319023878285798,0.262107161617178,0.639791952891761 
 06/15  14:00:00,0.662881784694053,1.63060734617743,0.000000000000000E+000,1.01872132061561,2.727674463615645E-002,2.727674463615645E-002,2.727674463615645E-002,4.072401162475435E-002,8.437556041959433E-003,0.294229479097109,0.276865981015676,0.592814442596716 
 06/15  15:00:00,0.688107266719959,1.62884189591253,0.000000000000000E+000,1.00980228748273,2.703793331038576E-002,2.703793331038576E-002,2.703793331038576E-002,4.343894619166416E-002,9.000059778090062E-003,0.301026121403993,0.292256193757426,0.598907889011392 
 06/15  16:00:00,0.779344861789252,1.54797142516126,0.000000000000000E+000,0.868435443908797,2.325276928745616E-002,2.325276928745616E-002,2.325276928745616E-002,4.343894619166416E-002,9.000059778090062E-003,0.342617218823578,0.345687855430063,0.655723685532070 
 06/15  17:00:00,0.946679083860367,1.81026039176311,0.000000000000000E+000,1.00386724505040,2.687901974535556E-002,2.687901974535556E-002,2.687901974535556E-002,5.429868445930392E-002,1.125007614784172E-002,0.418947793799472,0.419955497429993,0.777465013030466 
 06/15  18:00:00,1.01413141246375,1.88772601331662,0.000000000000000E+000,0.966423422791289,2.587644371470349E-002,2.587644371470349E-002,2.587644371470349E-002,8.687789238332831E-002,1.800011670572184E-002,0.382084005386279,0.455944917995315,0.889895368521509 
 06/15  19:00:00,1.01958378337837,1.52620455561501,0.000000000000000E+000,0.585507435006609,1.567723818482093E-002,1.567723818482093E-002,1.567723818482093E-002,0.168325929390626,3.487524304193211E-002,0.314732547256681,0.470624813225905,0.908278691526047 
 06/15  20:00:00,1.16123096076736,1.37845911186249,0.000000000000000E+000,0.503290259560424,1.347583447021484E-002,1.347583447021484E-002,1.347583447021484E-002,0.301357695653633,6.243792041141636E-002,0.281807230306979,0.486804267646719,0.841635920794442 
 06/15  21:00:00,1.29722856781550,1.23310857315127,0.000000000000000E+000,0.439915549360794,1.177894666437104E-002,1.177894666437104E-002,1.177894666437104E-002,0.437104355210185,9.056310721794782E-002,0.266994958976403,0.475439187468196,0.760442962279133 
 06/15  22:00:00,1.10101435489027,1.23122925129741,0.000000000000000E+000,0.571753680580445,1.530897491234502E-002,1.530897491234502E-002,1.530897491234502E-002,0.366516097743894,7.593801862992630E-002,0.216471564029606,0.411431687296100,0.631134589531940 
 06/15  23:00:00,0.852146001522764,1.42141761659134,0.000000000000000E+000,0.905423606403817,2.424314481265633E-002,2.424314481265633E-002,2.424314481265633E-002,0.255203821773954,5.287535974765396E-002,0.146949182294076,0.357526480616025,0.491366224887663 
 06/15  24:00:00,0.599088973767798,1.58768378126054,0.000000000000000E+000,1.22421439315470,3.277891873491873E-002,3.277891873491873E-002,3.277891873491873E-002,0.130316872969465,2.700018218472847E-002,9.791613045497836E-002,0.295728857145308,0.343098458410789 
 06/16  01:00:00,0.503981631145766,1.70617697022816,0.000000000000000E+000,1.41200514457535,3.780710482258938E-002,3.780710482258938E-002,3.780710482258938E-002,7.873307492480955E-002,1.631261689916308E-002,8.349244294370009E-002,0.272288379277105,0.275415565325100 
 06/16  02:00:00,0.460588709927206,1.84991667298190,0.000000000000000E+000,1.57432659989016,4.215333847451268E-002,4.215333847451268E-002,4.215333847451268E-002,5.158374989239384E-002,1.068757241171109E-002,7.168462430934135E-002,0.269131412560848,0.257051276651888 
 06/16  03:00:00,0.452688639935553,1.98108239410097,0.000000000000000E+000,1.70047796829282,4.553110096145246E-002,4.553110096145246E-002,4.553110096145246E-002,5.158374989239384E-002,1.068757241171109E-002,6.419515189025571E-002,0.265343052501340,0.262326586033730 
 06/16  04:00:00,0.454887446761375,2.14177705910287,0.000000000000000E+000,1.80808696270210,4.841238262470623E-002,4.841238262470623E-002,4.841238262470623E-002,5.158374989239384E-002,1.068757241171109E-002,7.353604637693699E-002,0.255319683177227,0.316102704470295 
 06/16  05:00:00,0.500204152651635,2.40233271070877,0.000000000000000E+000,1.83107618967689,4.902793003780571E-002,4.902793003780571E-002,4.902793003780571E-002,5.429868445930392E-002,1.125007614784172E-002,8.536320358615601E-002,0.284916246142128,0.551630405152732 
 06/16  06:00:00,0.613407694971722,2.68613396462093,0.000000000000000E+000,1.67210186201260,4.477131731001547E-002,4.477131731001547E-002,4.477131731001547E-002,7.330321954877872E-002,1.518759802506870E-002,0.135604843471835,0.329192704337625,0.991356055701991 
 06/16  07:00:00,0.780442402473392,3.02094982390659,0.000000000000000E+000,1.88467460950487,5.046305305031486E-002,5.046305305031486E-002,5.046305305031486E-002,0.116742200134915,2.418766350407532E-002,0.208909549344490,0.349791912161195,1.11218021562710 
 06/16  08:00:00,0.732110738037194,2.84373239303409,0.000000000000000E+000,1.74317717741429,4.667439245815742E-002,4.667439245815742E-002,4.667439245815742E-002,8.687789238332831E-002,1.800011670572184E-002,0.269481467066278,0.295728857145308,1.08018428592475 
 06/16  09:00:00,0.703823800283365,2.77007868899543,0.000000000000000E+000,1.76949386257518,4.737903413618781E-002,4.737903413618781E-002,4.737903413618781E-002,4.886881532548404E-002,1.012506867558046E-002,0.330413698414181,0.251689171453532,0.983247517960813 
 06/16  10:00:00,0.718384962586766,2.62714264597644,0.000000000000000E+000,1.74073903770767,4.660911011565742E-002,4.660911011565742E-002,4.660911011565742E-002,4.343894619166416E-002,9.000059778090062E-003,0.346380350176442,0.257608484046513,0.868658555019594 
 06/16  11:00:00,0.727430933442589,2.45057225686548,0.000000000000000E+000,1.66639753020953,4.461858113107857E-002,4.461858113107857E-002,4.461858113107857E-002,4.072401162475435E-002,8.437556041959433E-003,0.360615364151980,0.257687408214419,0.766424236809577 
 06/16  12:00:00,0.703686430729341,2.04209306489769,0.000000000000000E+000,1.33785699759350,3.582175315718404E-002,3.582175315718404E-002,3.582175315718404E-002,4.072401162475435E-002,8.437556041959433E-003,0.350008518647474,0.253346578979567,0.686784590303627 
 06/16  13:00:00,0.673264258583046,1.68930498371973,0.000000000000000E+000,1.03167698739895,2.762363873495364E-002,2.762363873495364E-002,2.762363873495364E-002,4.072401162475435E-002,8.437556041959433E-003,0.319023878285798,0.262107161617178,0.639573057031409 
 06/16  14:00:00,0.655433749442088,1.35219791235814,0.000000000000000E+000,0.740554977487691,1.982870938419115E-002,1.982870938419115E-002,1.982870938419115E-002,4.072401162475435E-002,8.437556041959433E-003,0.294229479097109,0.276865981015676,0.592571351905347 
 06/16  15:00:00,0.673978166595174,1.10092373271674,0.000000000000000E+000,0.482114114637066,1.290883318560087E-002,1.290883318560087E-002,1.290883318560087E-002,4.343894619166416E-002,9.000059778090062E-003,0.301026121403993,0.292256193757426,0.598677898661266 
 06/16  16:00:00,0.758928971776256,0.785279916165469,0.000000000000000E+000,0.105950671147027,2.836879274461882E-003,2.836879274461882E-003,2.836879274461882E-003,4.343894619166416E-002,9.000059778090062E-003,0.342617218823578,0.345687855430063,0.655516949298045 
 06/16  17:00:00,0.920273428406076,0.823795774625345,0.000000000000000E+000,1.767902666390385E-002,4.733642910660771E-004,4.733642910660771E-004,4.733642910660771E-004,5.429868445930392E-002,1.125007614784172E-002,0.418947793799472,0.419955497429993,0.777188614279197 
 06/16  18:00:00,0.988254968749045,0.919962796653990,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,8.687789238332831E-002,1.800011670572184E-002,0.382084005386279,0.455944917995315,0.888555574650172 
 06/16  19:00:00,1.00390654519354,0.937766940149891,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.168325929390626,3.487524304193211E-002,0.314732547256681,0.470624813225905,0.905348511067535 
 06/16  20:00:00,1.14775512629715,0.871698323856304,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.301357695653633,6.243792041141636E-002,0.281807230306979,0.486804267646719,0.838165392348680 
 06/16  21:00:00,1.28544962115113,0.789450637919063,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.437104355210185,9.056310721794782E-002,0.266994958976403,0.475439187468196,0.756700576407724 
 06/16  22:00:00,1.08570537997793,0.656407944629419,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.366516097743894,7.593801862992630E-002,0.216471564029606,0.411431687296100,0.628066963444388 
 06/16  23:00:00,0.827902856710108,0.514750952580496,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.255203821773954,5.287535974765396E-002,0.146949182294076,0.357526480616025,0.490123167280634 
 06/16  24:00:00,0.571126284240723,0.543029870197596,0.000000000000000E+000,0.179874667760004,4.816229207844784E-003,4.816229207844784E-003,4.816229207844784E-003,0.130316872969465,2.700018218472847E-002,9.791613045497836E-002,0.295728857145308,0.342784272742540 
 06/17  01:00:00,0.485025735145686,0.857736002423111,0.000000000000000E+000,0.556635615947803,1.490418158954673E-002,1.490418158954673E-002,1.490418158954673E-002,7.873307492480955E-002,1.631261689916308E-002,8.743947017666101E-002,0.272288379277105,0.282344126147598 
 06/17  02:00:00,0.445440413676674,1.19175005968183,0.000000000000000E+000,0.911050281917579,2.439380170775956E-002,2.439380170775956E-002,2.439380170775956E-002,5.158374989239384E-002,1.068757241171109E-002,7.429586482556264E-002,0.269131412560848,0.262160981324397 
 06/17  03:00:00,0.439693384413334,1.45025094211601,0.000000000000000E+000,1.16414155731351,3.117044017493330E-002,3.117044017493330E-002,3.117044017493330E-002,5.158374989239384E-002,1.068757241171109E-002,6.556055715455404E-002,0.265343052501340,0.267831545028082 
 06/17  04:00:00,0.445387569348129,1.69818553439458,0.000000000000000E+000,1.35352784347457,3.624134745906060E-002,3.624134745906060E-002,3.624134745906060E-002,5.158374989239384E-002,1.068757241171109E-002,7.620720412933703E-002,0.255319683177227,0.327070298989530 
 06/17  05:00:00,0.493889010139136,2.04518758644070,0.000000000000000E+000,1.44221887197981,3.861609164777888E-002,3.861609164777888E-002,3.861609164777888E-002,5.429868445930392E-002,1.125007614784172E-002,8.945989946368259E-002,0.284916246142128,0.583342598581758 
 06/17  06:00:00,0.617892557894968,2.52949914703004,0.000000000000000E+000,1.44276294706966,3.863065951534817E-002,3.863065951534817E-002,3.863065951534817E-002,7.330321954877872E-002,1.518759802506870E-002,0.146230364189749,0.329192704337625,1.06406015305404 
 06/17  07:00:00,0.779105322476079,2.26917099437509,0.000000000000000E+000,1.04441086054548,2.796459420434247E-002,2.796459420434247E-002,2.796459420434247E-002,0.116742200134915,2.418766350407532E-002,0.230070928193149,0.349791912161195,1.20066513505500 
 06/17  08:00:00,0.742351067021242,2.10719824580704,0.000000000000000E+000,0.914172276968334,2.447739460017429E-002,2.447739460017429E-002,2.447739460017429E-002,8.687789238332831E-002,1.800011670572184E-002,0.301918793908311,0.295728857145308,1.17265503914365 
 06/17  09:00:00,0.716085718999286,1.63144419042682,0.000000000000000E+000,0.545643345730613,1.460985836137989E-002,1.460985836137989E-002,1.460985836137989E-002,4.886881532548404E-002,1.012506867558046E-002,0.375444792904911,0.251689171453532,1.06846353623677 
 06/17  10:00:00,0.731934035268826,1.30477848101322,0.000000000000000E+000,0.345163387830562,9.241912775434444E-003,9.241912775434444E-003,9.241912775434444E-003,4.343894619166416E-002,9.000059778090062E-003,0.397296620198725,0.257608484046513,0.941870039933485 
 06/17  11:00:00,0.735301153821533,0.844716710840050,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,4.072401162475435E-002,8.437556041959433E-003,0.413104165661999,0.257687408214419,0.826966220993681 
 06/17  12:00:00,0.715675221911653,0.754650948026237,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,4.072401162475435E-002,8.437556041959433E-003,0.397819062986971,0.253346578979567,0.737199471025674 
 06/17  13:00:00,0.689228687233236,0.699375700030629,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,4.072401162475435E-002,8.437556041959433E-003,0.362611945670944,0.262107161617178,0.681320760741261 
 06/17  14:00:00,0.674730643533564,0.647020860889991,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,4.072401162475435E-002,8.437556041959433E-003,0.333355082572772,0.276865981015676,0.627949277924890 
 06/17  15:00:00,0.698128335912014,0.652601221229834,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,4.343894619166416E-002,9.000059778090062E-003,0.338085123906433,0.292256193757426,0.632469501811427 
 06/17  16:00:00,0.792010040483853,0.720373007603320,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,4.343894619166416E-002,9.000059778090062E-003,0.378535166805636,0.345687855430063,0.696560711882926 
 06/17  17:00:00,0.955152022611732,0.853290937456715,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.429868445930392E-002,1.125007614784172E-002,0.454299752296194,0.419955497429993,0.824362803774471 
 06/17  18:00:00,1.02256531173684,0.984887652371133,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,8.687789238332831E-002,1.800011670572184E-002,0.416394348374079,0.455944917995315,0.953480430367315 
 06/17  19:00:00,1.03815132678289,1.01231225611374,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.168325929390626,3.487524304193211E-002,0.348977328846029,0.470624813225905,0.979893827031382 
 06/17  20:00:00,1.18261052450903,0.941909368519764,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.301357695653633,6.243792041141636E-002,0.316662628518856,0.486804267646719,0.908376437012138 
 06/17  21:00:00,1.32105650710492,0.846855392323280,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.437104355210185,9.056310721794782E-002,0.302601844930188,0.475439187468196,0.814105330811941 
 06/17  22:00:00,1.11399861453677,0.699235974396054,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.366516097743894,7.593801862992630E-002,0.244764798588447,0.411431687296100,0.670894993211026 
 06/17  23:00:00,0.843437714473754,0.536912607773476,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.255203821773954,5.287535974765396E-002,0.162484040057721,0.357526480616025,0.512284822473613 
 06/17  24:00:00,0.572883743368625,0.365838753089218,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.130316872969465,2.700018218472847E-002,0.104489818790726,0.295728857145308,0.345467823394168 
 06/18  01:00:00,0.470121553556139,0.293207763351559,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,7.873307492480955E-002,1.631261689916308E-002,8.743947017666101E-002,0.272288379277105,0.274451503023850 
 06/18  02:00:00,0.421046611968915,0.274618017818490,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.158374989239384E-002,1.068757241171109E-002,7.429586482556264E-002,0.269131412560848,0.256079221378638 
 06/18  03:00:00,0.408522944238399,0.281568660795643,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.158374989239384E-002,1.068757241171109E-002,6.556055715455404E-002,0.265343052501340,0.263290821021221 
 06/18  04:00:00,0.409146221889068,0.341649700062877,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.158374989239384E-002,1.068757241171109E-002,7.620720412933703E-002,0.255319683177227,0.324062308132403 
 06/18  05:00:00,0.455272918491357,0.602645646175370,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.429868445930392E-002,1.125007614784172E-002,8.945989946368259E-002,0.284916246142128,0.583019530296229 
 06/18  06:00:00,0.580919007283556,1.14816291663687,0.000000000000000E+000,6.188906313932174E-002,1.657108903936665E-003,1.657108903936665E-003,1.657108903936665E-003,7.330321954877872E-002,1.518759802506870E-002,0.146230364189749,0.329192704337625,1.06359780659121 
 06/18  07:00:00,0.751140728271735,1.22363677812263,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.116742200134915,2.418766350407532E-002,0.230070928193149,0.349791912161195,1.19954177934802 
 06/18  08:00:00,0.717873672421070,1.19121808821051,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,8.687789238332831E-002,1.800011670572184E-002,0.301918793908311,0.295728857145308,1.17084715851546 
 06/18  09:00:00,0.701475860637909,1.08284745535516,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,4.886881532548404E-002,1.012506867558046E-002,0.375444792904911,0.251689171453532,1.06551014689572 
 06/18  10:00:00,0.722692122493391,0.953774096624064,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,4.343894619166416E-002,9.000059778090062E-003,0.397296620198725,0.257608484046513,0.936029043374891 
 06/18  11:00:00,0.735301153821533,0.837374739026327,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,4.072401162475435E-002,8.437556041959433E-003,0.413104165661999,0.257687408214419,0.819624249179961 
 06/18  12:00:00,0.715675221911653,0.747415415283918,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,4.072401162475435E-002,8.437556041959433E-003,0.397819062986971,0.253346578979567,0.729963938283353 
 06/18  13:00:00,0.689228687233236,0.691072287415943,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,4.072401162475435E-002,8.437556041959433E-003,0.362611945670944,0.262107161617178,0.673017348126576 
 06/18  14:00:00,0.674730643533564,0.639001601115336,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,4.072401162475435E-002,8.437556041959433E-003,0.333355082572772,0.276865981015676,0.619930018150234 
 06/18  15:00:00,0.698128335912014,0.644482896995552,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,4.343894619166416E-002,9.000059778090062E-003,0.338085123906433,0.292256193757426,0.624351177577145 
 06/18  16:00:00,0.792010040483853,0.710739304509264,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,4.343894619166416E-002,9.000059778090062E-003,0.378535166805636,0.345687855430063,0.686927008788870 
 06/18  17:00:00,0.955152022611732,0.846094212595156,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.429868445930392E-002,1.125007614784172E-002,0.454299752296194,0.419955497429993,0.817166078912912 
 06/18  18:00:00,1.02256531173684,0.977549683506677,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,8.687789238332831E-002,1.800011670572184E-002,0.416394348374079,0.455944917995315,0.946142461502858 
 06/18  19:00:00,1.03815132678289,1.00548597761613,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.168325929390626,3.487524304193211E-002,0.348977328846029,0.470624813225905,0.973067548533774 
 06/18  20:00:00,1.18261052450903,0.935863177731468,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.301357695653633,6.243792041141636E-002,0.316662628518856,0.486804267646719,0.902330246223844 
 06/18  21:00:00,1.32105650710492,0.840899260276026,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.437104355210185,9.056310721794782E-002,0.302601844930188,0.475439187468196,0.808149198764686 
 06/18  22:00:00,1.11399861453677,0.693907736135584,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.366516097743894,7.593801862992630E-002,0.244764798588447,0.411431687296100,0.665566754950556 
 06/18  23:00:00,0.843437714473754,0.531443947204762,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.255203821773954,5.287535974765396E-002,0.162484040057721,0.357526480616025,0.506816161904902 
 06/18  24:00:00,0.572883743368625,0.359740727145965,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.130316872969465,2.700018218472847E-002,0.104489818790726,0.295728857145308,0.339369797450915 
 06/19  01:00:00,0.466174526323178,0.283707811762126,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,7.873307492480955E-002,1.631261689916308E-002,8.349244294370009E-002,0.272288379277105,0.264951551434416 
 06/19  02:00:00,0.418435371452693,0.266346295983880,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.158374989239384E-002,1.068757241171109E-002,7.168462430934135E-002,0.269131412560848,0.247807499544029 
 06/19  03:00:00,0.407157538974101,0.273417933410229,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.158374989239384E-002,1.068757241171109E-002,6.419515189025571E-002,0.265343052501340,0.255140093635807 
 06/19  04:00:00,0.406475064136669,0.326996585926784,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.158374989239384E-002,1.068757241171109E-002,7.353604637693699E-002,0.255319683177227,0.309409193996310 
 06/19  05:00:00,0.451176222613831,0.565646543803715,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.429868445930392E-002,1.125007614784172E-002,8.536320358615601E-002,0.284916246142128,0.546020427924576 
 06/19  06:00:00,0.568636377661708,1.00840772201107,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,7.330321954877872E-002,1.518759802506870E-002,0.135604843471835,0.329192704337625,0.985731675104731 
 06/19  07:00:00,0.729979349423076,1.13085448979612,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.116742200134915,2.418766350407532E-002,0.208909549344490,0.349791912161195,1.10675949102150 
 06/19  08:00:00,0.685436345579035,1.09670519796030,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,8.687789238332831E-002,1.800011670572184E-002,0.269481467066278,0.295728857145308,1.07633426826525 
 06/19  09:00:00,0.656444766147179,0.997436787994720,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,4.886881532548404E-002,1.012506867558046E-002,0.330413698414181,0.251689171453532,0.980099479535279 
 06/19  10:00:00,0.675559044812403,1.02612939197975,0.000000000000000E+000,0.141293205969986,3.783192341295257E-003,3.783192341295257E-003,3.783192341295257E-003,4.343894619166416E-002,9.000059778090062E-003,0.346380350176442,0.257608484046513,0.867091132760590 
 06/19  11:00:00,0.682812352311511,0.781685766811263,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,4.072401162475435E-002,8.437556041959433E-003,0.360615364151980,0.257687408214419,0.763935276964894 
 06/19  12:00:00,0.667864677572156,0.700398380003967,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,4.072401162475435E-002,8.437556041959433E-003,0.350008518647474,0.253346578979567,0.682946903003402 
 06/19  13:00:00,0.645640619848091,0.652894015574583,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,4.072401162475435E-002,8.437556041959433E-003,0.319023878285798,0.262107161617178,0.634839076285216 
 06/19  14:00:00,0.635605040057897,0.605617422202670,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,4.072401162475435E-002,8.437556041959433E-003,0.294229479097109,0.276865981015676,0.586545839237568 
 06/19  15:00:00,0.661069333409571,0.612528044644424,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,4.343894619166416E-002,9.000059778090062E-003,0.301026121403993,0.292256193757426,0.592396325226017 
 06/19  16:00:00,0.756092092501796,0.671785308596150,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,4.343894619166416E-002,9.000059778090062E-003,0.342617218823578,0.345687855430063,0.647973012875757 
 06/19  17:00:00,0.919800064115010,0.799221541534958,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.429868445930392E-002,1.125007614784172E-002,0.418947793799472,0.419955497429993,0.770293407852714 
 06/19  18:00:00,0.988254968749045,0.912281427415066,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,8.687789238332831E-002,1.800011670572184E-002,0.382084005386279,0.455944917995315,0.880874205411248 
 06/19  19:00:00,1.00390654519354,0.931598036401236,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.168325929390626,3.487524304193211E-002,0.314732547256681,0.470624813225905,0.899179607318880 
 06/19  20:00:00,1.14775512629715,0.868235410941687,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.301357695653633,6.243792041141636E-002,0.281807230306979,0.486804267646719,0.834702479434060 
 06/19  21:00:00,1.28544962115113,0.785411598533193,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.437104355210185,9.056310721794782E-002,0.266994958976403,0.475439187468196,0.752661537021853 
